Date,stockid,price,dayreturn,yrHi,yrLo,qHi,qLo,mHi,mLo,sector,USID,Gap,DayDelta,MktDelta,SectorDelta,VixOpen,VixDelta
2/14/2017,10300,0.83,0.077922078,0.24340176,1.077922078,0.610294118,1.077922078,0.697478992,1.077922078,XLE,226594,0.012048193,-0.05952381,0.005852902,-0.000953145,10.84,0.009310987
2/14/2017,10263,8,0.081081081,0.943396226,2.305475504,0.943396226,1.161103048,1,1.161103048,XLY,226604,0,0.01125,0.005852902,0.006846101,10.84,0.009310987
2/14/2017,10260,88.949997,0.078573977,1,1.319732854,1,1.27035134,1,1.134855836,XLV,226605,0.000449702,-0.003034015,0.005852902,0.013065672,10.84,0.009310987
2/14/2017,10030,25.65,0.086864407,1,1.470756796,1,1.231397024,1,1.194690321,XLK,226626,-0.015984405,0.004754398,0.005852902,0.004063448,10.84,0.009310987
2/14/2017,10013,7.08,0.077625571,0.097857639,1.111459969,0.634408602,1.111459969,0.815668203,1.111459969,XLV,226627,-0.005649718,0.090909091,0.005852902,0.013065672,10.84,0.009310987
2/15/2017,12754,10.8,0.119170984,0.8,1.469387755,0.8,1.358490566,1,1.358490566,XLV,225955,-0.00462963,-0.027906977,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12750,3.37,-0.219907407,0.439374185,2.553030303,0.780092593,2.553030303,0.780092593,2.246666667,XLF,225958,0,-0.056379822,-0.001029912,-0.001225031,12.02,0.004177109
2/15/2017,12748,48.209999,0.096429336,0.758854081,1.503274057,1,1.265354371,1,1.188023574,XLK,225962,0.003111429,0.006617018,-0.001029912,0.000962259,12.02,0.004177109
2/15/2017,12741,12.83,-0.144666667,0.675263158,1283,0.675263158,69.35135135,0.675263158,69.35135135,XLP,225968,0.042556508,0,-0.001029912,0.002404698,12.02,0.004177109
2/15/2017,12732,61.5,0.161473066,1,3.236842105,1,1.418685187,1,1.204701297,XLK,225971,0.004065041,0.019433215,-0.001029912,0.000962259,12.02,0.004177109
2/15/2017,12613,1.09,0.079207921,0.383802817,1.379746835,0.622857143,1.379746835,0.990909091,1.379746835,XLI,226005,0,-0.018348624,-0.001029912,0.000304091,12.02,0.004177109
2/15/2017,12565,2.5,0.086956522,0.415973378,1.136363636,0.602409639,1.136363636,0.892857143,1.136363636,XLV,226017,0,-0.02,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12474,10.76,-0.083475298,0.912637829,1.235361653,0.912637829,1.041626331,0.912637829,1.025738799,,226041,0.003717472,0.00462963,-0.001029912,,12.02,0.004177109
2/15/2017,12460,9.25,-0.106280193,0.723221267,1.35431918,0.893719807,1.081871345,0.893719807,1.081871345,XLY,226051,-0.010810811,0.016393443,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,12432,22.549999,0.076886243,,,1,1.74535596,1,1.604982135,XLV,226061,0.013303814,-0.037199125,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12316,0.4898,0.422596573,,,0.494747475,1.638675142,0.894611872,1.638675142,XLV,226096,0,0.020824826,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12302,2.575,0.094812925,0.528747433,1.094812925,0.695945946,1.094812925,0.695945946,1.094812925,XLV,226105,-0.035728155,0,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12293,6.44,0.344467641,,,0.221610469,1.586206897,0.276870163,1.586206897,XLV,226110,0.013975155,-0.094946401,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12283,3.42,0.121311475,0.621818182,1.266666667,0.66407767,1.179310345,0.926829268,1.179310345,XLV,226115,-0.032163743,0.051359517,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12268,1.41,-0.096153846,0.742105263,2.460732984,0.742105263,1.46875,0.742105263,1.215517241,XLV,226117,0.014184397,0.027972028,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12245,0.25,-0.107142857,0.284090909,1.315789474,0.510204082,1.315789474,0.714285714,1.315789474,XLK,226123,9.04,-0.09561753,-0.001029912,0.000962259,12.02,0.004177109
2/15/2017,12063,7.8,0.122302158,0.557142857,1.608247423,1,1.356521739,1,1.228346457,XLV,226181,0.025641026,0,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12049,12.51,-0.092162554,,,0.690778537,1.031327288,0.907837446,1.031327288,XLV,226185,-0.024780176,0.101639344,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12046,10.82,0.122406639,0.52883678,1.192943771,0.744666208,1.192943771,0.999076639,1.138947368,XLV,226187,0.027726433,-0.034172662,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,12025,6,0.090909091,0.36036036,1.25,0.722891566,1.153846154,1,1.153846154,XLV,226200,0.008333333,-0.049586777,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11948,4.64,0.227513228,0.787775891,1.55704698,1,1.397590361,1,1.364705882,XLK,226218,-0.023706897,0.022075055,-0.001029912,0.000962259,12.02,0.004177109
2/15/2017,11914,1.36,-0.144654088,0.332518337,8,0.332518337,8,0.354166667,1,XLI,226235,-0.014705882,0.029850746,-0.001029912,0.000304091,12.02,0.004177109
2/15/2017,11911,31.120001,0.102373397,0.92646624,1.376991195,0.92646624,1.165106783,1,1.165106783,XLV,226240,-0.0032134,-0.081237911,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11910,4.93,0.083516484,0.636950904,1.484939759,1,1.307692308,1,1.214285714,XLV,226242,-0.034482759,-0.067226891,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11889,19.48,-0.148229158,0.380617429,1,0.532095041,1,0.735371838,1,XLY,226248,0.007700154,0.031074938,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,11879,36.93,0.0814055,1,1.274767044,1,1.0814055,1,1.0814055,XLB,226250,-0.004603358,-0.009793145,-0.001029912,-0.000952362,12.02,0.004177109
2/15/2017,11869,5.05,0.122222222,0.193042813,1.422535211,0.526041667,1.422535211,0.801587302,1.422535211,XLF,226254,0.01980198,-0.029126214,-0.001029912,-0.001225031,12.02,0.004177109
2/15/2017,11837,3.4,0.302681992,0.312213039,2.361111111,1,2.361111111,1,1.489921122,XLV,226261,-0.044117647,-0.08,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11797,24.299999,0.288441024,0.578020895,1.95024069,1,1.736954896,1,1.423550029,XLV,226278,0.000823086,0.017680921,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11766,3.22,0.141843972,0.49691358,1.314285714,0.759433962,1.314285714,1,1.314285714,XLV,226287,0.031055901,-0.087349398,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11758,0.17,-0.19047619,0.036876356,1,0.074889868,1,0.354166667,1,XLV,226289,-0.058823529,0.0625,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11726,15.9,-0.078794902,,,0.675159264,1.075778078,0.715249663,1.075778078,XLV,226302,0.017610063,0.14276885,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11712,3.19,0.092465753,0.465693431,1.127208481,0.531666667,1.127208481,0.768674699,1.127208481,XLV,226309,0.003134796,0.096875,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11536,1.12,-0.118110236,0.8,1.777777778,0.881889764,1.777777778,0.881889764,1.6,XLV,226373,-0.008928571,0.009009009,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11530,0.9,-0.117647059,0.294117647,1.914893617,0.857142857,1.914893617,0.882352941,1.417322835,XLV,226382,0.055555556,-0.042105263,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11526,9.35,-0.096618357,0.877934272,2.912772586,0.877934272,1.968421053,0.877934272,1.558333333,XLY,226391,-0.032085561,0.027624309,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,11497,0.84,0.150684932,0.705882353,1.555555556,1,1.555555556,1,1.423728814,XLV,226399,0,-0.05952381,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11495,0.934,-0.187826087,0.174579439,1.038932147,0.644137931,1,0.735433071,1,XLV,226400,0.001070664,-0.016042781,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11484,12.49,0.314736842,1,1.643421053,1,1.643421053,1,1.577020202,XLY,226406,0.636509287,-0.11937382,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,11465,13,0.135371179,0.809968898,2.00617284,0.809968898,1.181818182,0.921985816,1.181818182,XLV,226419,0.003846154,0.007662835,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11463,1.09,0.12371134,0.324404762,1.224719101,0.828897338,1.224719101,1,1.224719101,XLI,226420,-0.018348624,-0.028037383,-0.001029912,0.000304091,12.02,0.004177109
2/15/2017,11450,0.71,0.109375,0.152360515,1.392156863,0.349753695,1.392156863,1,1.392156863,XLV,226426,0.014084507,-0.055555556,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11447,5.74,-0.090332805,0.537956888,1,0.613903743,1,0.763297872,1,XLY,226428,-0.043554007,0.052823315,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,11407,4.85,0.077777778,0.620204604,1.377840909,0.708029197,1.077777778,0.822033898,1.077777778,XLV,226440,0.020618557,0,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11405,1.3,0.083333333,0.23465704,1.382978723,0.515873016,1.382978723,0.955882353,1.382978723,XLV,226442,-0.015384615,-0.0390625,-0.001029912,-0.001628692,12.02,0.004177109
2/15/2017,11378,4.4,0.113924051,0.752136752,2.75,1,2.588235294,1,1.353846154,XLK,226459,0.068181818,-0.063829787,-0.001029912,0.000962259,12.02,0.004177109
2/15/2017,11354,14.27,0.090978593,,,0.875460176,1.182270091,1,1.165849673,XLI,226467,0,-0.019621584,-0.001029912,0.000304091,12.02,0.004177109
2/15/2017,11188,16.35,0.10472973,1,2.319148936,1,2.194630872,1,1.676923077,XLK,226484,-0.009174251,0.067901107,-0.001029912,0.000962259,12.02,0.004177109
2/15/2017,11112,60.610001,0.081355969,1,3.024450997,1,1.599208385,1,1.226426618,XLK,226498,0.009404372,-0.003432478,-0.001029912,0.000962259,12.02,0.004177109
2/15/2017,10930,3.23,-0.110192837,0.69017094,1.137323944,0.889807163,1.137323944,0.889807163,1.031948882,XLF,226516,-0.009287926,-0.090625,-0.001029912,-0.001225031,12.02,0.004177109
2/15/2017,10760,16.9,0.083333333,0.953186689,1.267816954,1,1.190140845,1,1.126666667,XLY,226529,-0.00887574,0.035820896,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,10542,7.99,0.286634461,1,1.906921241,1,1.664583333,1,1.598,XLF,226562,-0.001251564,-0.001253133,-0.001029912,-0.001225031,12.02,0.004177109
2/15/2017,10488,20.15,0.080428954,0.754964378,2.376179245,0.957244701,1.361486486,1,1.138418015,XLY,226570,-0.004962829,0.032419054,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,10230,6.9,-0.098039216,0.848708487,1.181506849,0.867924528,1,0.901960784,1,XLY,226608,-0.014492754,0.007352941,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,10224,75.139999,0.100307481,1,1.539438588,1,1.168584689,1,1.108096169,XLY,226609,0.003726364,-0.000662888,-0.001029912,-0.004037817,12.02,0.004177109
2/15/2017,10013,7.68,0.084745763,0.106150659,1.205651491,0.688172043,1.205651491,0.884792627,1.205651491,XLV,226628,0.0078125,-0.023255814,-0.001029912,-0.001628692,12.02,0.004177109
2/16/2017,12731,304,-0.085576811,0.672566372,30.24875622,0.672566372,7.427314928,0.672566372,1.390159181,XLF,225974,0.052631579,-0.015625,0.00347839,0.007825288,11.84,0.006802721
2/16/2017,12593,6.23,0.083478261,0.570512821,1.27402863,0.904208999,1.27402863,1,1.223968566,XLV,226011,0.004815409,-0.030351438,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,12589,19.26,-0.174453493,0.381688474,1.02501325,0.825546507,1,0.825546507,1,XLK,226012,0.003115265,-0.035196739,0.00347839,0.004619788,11.84,0.006802721
2/16/2017,12575,1.55,0.347826087,0.426997245,9.117647059,0.46969697,1.448598131,1,1.448598131,XLK,226013,0.032258065,-0.0875,0.00347839,0.004619788,11.84,0.006802721
2/16/2017,12561,83.349998,0.077012522,0.650156006,1.163943539,1,1.163943539,1,1.130782786,XLI,226019,-0.002039568,0.023683602,0.00347839,0.004267612,11.84,0.006802721
2/16/2017,12547,35.349998,0.077415328,0.550451533,1.336483806,1,1.236013916,1,1.135925349,XLK,226021,0.000848741,0.0014132,0.00347839,0.004619788,11.84,0.006802721
2/16/2017,12484,62.75,0.089788083,1,2.327522342,1,1.363834008,1,1.363834008,XLV,226039,-0.043027904,0.082098319,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,12462,2.3,0.135802469,0.1910299,1.179487179,0.736,1.179487179,0.851851852,1.179487179,XLV,226047,0,0.086956522,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,12416,13.78,0.079937304,0.471433459,3.288782816,0.890756303,1.263061412,0.949035813,1.129508197,XLV,226072,0.010885341,0.016511127,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,12407,10.54,0.095634096,1,2.602469136,1,1.409090909,1,1.266826923,XLV,226074,-0.000948767,0.008547009,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,12314,3.28,-0.125333333,,,0.828282828,1.731784583,0.874666667,1.188405797,XLV,226099,0.073170732,-0.017045455,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,12293,5.91,-0.082298137,,,0.20337234,1.455665025,0.254084265,1.455665025,XLV,226111,-0.005076142,-0.040816327,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,12245,2.27,8.08,1,11.94736842,1,11.94736842,1,11.94736842,XLK,226124,-0.004405286,0.548672566,0.00347839,0.004619788,11.84,0.006802721
2/16/2017,12207,0.18,0.2,0.060810811,1.5,0.257142857,1.5,0.666666667,1.285714286,XLE,226132,0.055555556,-0.105263158,0.00347839,-0.000416653,11.84,0.006802721
2/16/2017,12104,6.6,-0.193154034,0.607175713,47.14285714,0.607175713,34.73684211,0.607175713,34.73684211,XLY,226166,-0.066666667,-0.006493506,0.00347839,0.005689712,11.84,0.006802721
2/16/2017,11942,24.52,0.12322492,1,8.146179402,1,2.540932642,1,1.440658049,,226219,0.019575856,0.0408,0.00347839,,11.84,0.006802721
2/16/2017,11911,28.5,-0.084190261,0.848466806,1.261061947,0.848466806,1.067016139,0.915809739,1.067016139,XLV,226241,-0.001403544,0.022839143,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11910,4.44,-0.099391481,0.573643411,1.337349398,0.900608519,1.177718833,0.900608519,1.093596059,XLV,226243,-0.040540541,0.079812207,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11837,2.99,-0.120588235,0.27456382,2.076388889,0.879411765,2.076388889,0.879411765,1.310254163,XLV,226262,0.023411371,0.111111111,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11830,23.190001,0.110632285,1,2.467021383,1,2.196022822,1,2.11394722,XLV,226265,0.002156059,0.075731497,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11815,9.15,0.082840237,0.792894281,1.362620998,0.948186528,1.307142857,1,1.188311688,XLK,226275,0.005464481,0.032608696,0.00347839,0.004619788,11.84,0.006802721
2/16/2017,11726,18.49,0.162893082,,,0.785138038,1.251014885,0.831758884,1.251014885,XLV,226303,0.027582477,-0.048947368,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11721,38.41,0.101519963,1,2.251465548,1,1.240633115,1,1.164998448,,226306,0.009632882,-0.038679733,0.00347839,,11.84,0.006802721
2/16/2017,11712,3.51,0.10031348,0.512408759,1.240282686,0.585,1.240282686,0.845783133,1.240282686,XLV,226310,0.025641026,0.066666667,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11705,2,0.142857143,0.498753117,1.294498382,0.784313725,1.294498382,1,1.294498382,XLV,226316,0.025,0.048780488,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11698,5.93,-0.306432749,0.438285292,1.158203125,0.637634409,1,0.689534884,1,XLV,226321,0.02698145,-0.02955665,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11669,4.25,0.08974359,0.697865353,1.393442623,0.95505618,1.393442623,1,1.393442623,XLB,226328,0.035294118,0,0.00347839,-0.000955091,11.84,0.006802721
2/16/2017,11656,6.747,-0.082040816,0.662639953,1.486123348,0.86411373,1.270621469,0.86411373,1.202673797,XLF,226333,0.159774715,-0.156549521,0.00347839,0.007825288,11.84,0.006802721
2/16/2017,11545,34,-0.089692053,0.87516092,1.170798858,0.877419355,1,0.891218826,1,XLF,226368,0,0.058823529,0.00347839,0.007825288,11.84,0.006802721
2/16/2017,11509,4.3,-0.085106383,0.345659164,1,0.562091503,1,0.796296296,1,XLV,226397,0.023255814,-0.051136364,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11484,18,0.441152922,1,2.368421053,1,2.368421053,1,2.272727273,XLY,226407,0,0.423499944,0.00347839,0.005689712,11.84,0.006802721
2/16/2017,11454,7.95,0.111888112,0.43777533,1.251968504,0.753554502,1.2421875,0.908571429,1.2421875,XLV,226424,0,0.018867925,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11401,1.35,0.125,0.366847826,1.173913043,0.409090909,1.173913043,1,1.173913043,XLV,226445,0.037037037,-0.035714286,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11392,49.830002,0.080442391,0.740966572,1.388409122,0.740966572,1.23006676,1,1.23006676,XLV,226449,0.000602027,0.084837523,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11372,4.27,-0.093418259,0.43306288,1.075566751,0.900843882,1.075566751,0.906581741,1.070175439,XLV,226462,0,0,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,11364,2.83,-0.092948718,0.379356568,1.088461538,0.79494382,1.088461538,0.810888252,1,XLF,226466,0.017667845,-0.010763889,0.00347839,0.007825288,11.84,0.006802721
2/16/2017,11123,2.74,0.212389381,0.982078853,5.169811321,1,2.209677419,1,1.36318408,XLU,226489,0,0.02189781,0.00347839,-0.002013248,11.84,0.006802721
2/16/2017,11026,35.650002,0.083586621,1,1.791457387,1,1.248686629,1,1.184385449,XLK,226506,0.001402496,0.008403333,0.00347839,0.004619788,11.84,0.006802721
2/16/2017,10972,12.28,-0.176391683,0.776232617,1.390713477,0.792258065,1,0.823608317,1,XLF,226508,0,0.008143322,0.00347839,0.007825288,11.84,0.006802721
2/16/2017,10939,5.01,-0.108540925,0.569318182,1.291237113,0.880492091,1.237037037,0.880492091,1.048117155,XLF,226513,-0.001996008,-0.022,0.00347839,0.007825288,11.84,0.006802721
2/16/2017,10933,37.150002,-0.087223561,0.901699056,1.626532487,0.901699056,1.160937563,0.910539287,1,XLE,226514,-0.008075477,-0.017638997,0.00347839,-0.000416653,11.84,0.006802721
2/16/2017,10930,2.91,-0.099071207,0.621794872,1.024647887,0.801652893,1.024647887,0.801652893,1,XLF,226517,-0.003436426,0.034482759,0.00347839,0.007825288,11.84,0.006802721
2/16/2017,10804,49.18,-0.178827837,0.726225624,1.084693427,0.821172163,1,0.821172163,1,XLV,226527,-0.003660024,-0.015714286,0.00347839,0.005185658,11.84,0.006802721
2/16/2017,10729,5.78,-0.081081081,0.60460251,1.646723647,0.865269461,1.12890625,0.865269461,1.052823315,,226532,0.006920415,-0.032646048,0.00347839,,11.84,0.006802721
2/16/2017,10630,4.75,-0.263565891,0.386807818,1.430722892,0.560802834,1.084474886,0.566150179,1,XLY,226543,0.002105263,-0.021008403,0.00347839,0.005689712,11.84,0.006802721
2/16/2017,10355,23.57,0.094751459,0.877186421,1.86471519,0.928318272,1.458539604,0.951938611,1.101401869,XLE,226586,-0.005939754,0.013230901,0.00347839,-0.000416653,11.84,0.006802721
2/16/2017,10295,6.25,0.104240283,0.82345191,4.25170068,0.848032564,1.25,1,1.206563707,XLE,226597,-0.0016,-0.067307692,0.00347839,-0.000416653,11.84,0.006802721
2/16/2017,10243,3.85,0.222222222,0.706422018,1.41025641,0.706422018,1.262295082,1,1.262295082,XLK,226607,0,-0.064935065,0.00347839,0.004619788,11.84,0.006802721
2/16/2017,10223,9.35,-0.214285714,0.605177994,1,0.605177994,1,0.700374532,1,XLY,226610,-0.058823529,0.136363636,0.00347839,0.005689712,11.84,0.006802721
2/17/2017,12681,72.650002,0.151347136,0.919736724,1.383282597,1,1.230313349,1,1.230313349,XLY,225984,,,,,12.05,0.048738033
2/17/2017,12665,14.38,0.085283019,1,3.053078556,1,1.194352159,1,1.141269841,XLK,225991,,,,,12.05,0.048738033
2/17/2017,12571,7.89,0.167159763,0.318916734,1.252380952,0.99245283,1.228971963,1,1.228971963,XLK,226015,,,,,12.05,0.048738033
2/17/2017,12548,0.7,0.228070175,0.153846154,1.25,0.666666667,1.25,0.921052632,1.25,XLK,226020,,,,,12.05,0.048738033
2/17/2017,12462,2.5,0.086956522,0.207641196,1.282051282,0.8,1.282051282,0.943396226,1.282051282,XLV,226048,,,,,12.05,0.048738033
2/17/2017,12418,13.75,0.12244898,,,1,2.63915547,1,2.30704698,XLV,226066,,,,,12.05,0.048738033
2/17/2017,12316,0.45,-0.1,,,0.454545455,1.505520241,0.821917808,1.505520241,XLV,226097,,,,,12.05,0.048738033
2/17/2017,12268,1.6,0.088435374,0.842105263,2.792321117,0.842105263,1.666666667,0.842105263,1.379310345,XLV,226118,,,,,12.05,0.048738033
2/17/2017,12254,10.82,0.087437186,1,2.705,1,2.705,1,1.403372244,XLV,226121,,,,,12.05,0.048738033
2/17/2017,12253,18.620001,0.078170295,0.47139243,1.209090974,0.990425638,1.209090974,1,1.209090974,XLV,226122,,,,,12.05,0.048738033
2/17/2017,12245,3.5,0.54185022,1,18.42105263,1,18.42105263,1,18.42105263,XLK,226125,,,,,12.05,0.048738033
2/17/2017,12239,21.4,-0.093220339,0.851910794,1.150537634,0.906779661,1.108808348,0.906779661,1.016627127,XLK,226127,,,,,12.05,0.048738033
2/17/2017,12201,1.4,0.166666667,0.622222222,1.386138614,0.909090909,1.346153846,1,1.346153846,XLV,226134,,,,,12.05,0.048738033
2/17/2017,12182,2.8,-0.087947883,0.60475162,1.129032258,0.912052117,1.102362205,0.912052117,1.102362205,,226141,,,,,12.05,0.048738033
2/17/2017,12145,2.21,0.121827411,0.977876106,1.81147541,1,1.81147541,1,1.3,XLK,226149,,,,,12.05,0.048738033
2/17/2017,12143,13.66,0.486398259,1,1.937588652,1,1.733502538,1,1.555808656,XLB,226150,,,,,12.05,0.048738033
2/17/2017,12079,0.96,0.11627907,0.412017167,1.882352941,0.932038835,1.882352941,0.932038835,1.882352941,XLV,226176,,,,,12.05,0.048738033
2/17/2017,12027,31.17,-0.1184955,,,0.781202968,1.173127588,0.854206585,1.024991779,XLB,226196,,,,,12.05,0.048738033
2/17/2017,12006,42.599998,-0.085836914,0.66087494,1,0.774545418,1,0.902542311,1,XLY,226205,,,,,12.05,0.048738033
2/17/2017,11950,6.99,0.222027972,1,2.055882353,1,1.381422925,1,1.241563055,XLK,226217,,,,,12.05,0.048738033
2/17/2017,11923,26.9,0.078156269,1,2.070823711,1,1.935251799,1,1.799331104,XLV,226229,,,,,12.05,0.048738033
2/17/2017,11915,40.299999,-0.090293456,0.84221527,1.668737019,0.84221527,1,0.903587462,1,XLB,226232,,,,,12.05,0.048738033
2/17/2017,11852,3.93,0.159292035,1,2.637583893,1,1.565737052,1,1.43956044,XLV,226257,,,,,12.05,0.048738033
2/17/2017,11837,3.4,0.137123746,0.312213039,2.361111111,1,2.361111111,1,1.489921122,XLV,226263,,,,,12.05,0.048738033
2/17/2017,11830,25,0.078050838,1,2.659574468,1,2.367424242,1,2.278942571,XLV,226266,,,,,12.05,0.048738033
2/17/2017,11816,15.47,-0.078069185,0.788883183,2.291851852,0.803219107,1.136664217,0.836668469,1.136664217,XLK,226274,,,,,12.05,0.048738033
2/17/2017,11813,47.849998,0.09371424,1,1.407352882,1,1.167073122,1,1.167073122,XLB,226276,,,,,12.05,0.048738033
2/17/2017,11773,17.950001,0.121875063,0.78452805,1.429140207,0.87347941,1.14696492,1,1.139682603,XLF,226282,,,,,12.05,0.048738033
2/17/2017,11712,3.84,0.094017094,0.560583942,1.356890459,0.667826087,1.356890459,0.925301205,1.356890459,XLV,226311,,,,,12.05,0.048738033
2/17/2017,11701,2.212,0.111557789,0.648680352,1.858823529,1,1.373913043,1,1.249717514,XLK,226319,,,,,12.05,0.048738033
2/17/2017,11680,76.440002,0.085024915,1,2.170974274,1,1.317931069,1,1.182549554,XLB,226324,,,,,12.05,0.048738033
2/17/2017,11670,2,0.075268817,0.546448087,1.459854015,1,1.459854015,1,1.315789474,XLV,226325,,,,,12.05,0.048738033
2/17/2017,11650,1.8,0.125,0.141509434,1.125,0.734693878,1.125,0.87804878,1.125,XLV,226337,,,,,12.05,0.048738033
2/17/2017,11601,0.098,0.113636364,0.223744292,1.633333333,0.435555556,1.633333333,0.98,1.306666667,XLV,226356,,,,,12.05,0.048738033
2/17/2017,11530,1.08,0.186813187,0.352941176,2.29787234,1,2.29787234,1,1.700787402,XLV,226383,,,,,12.05,0.048738033
2/17/2017,11484,25.622999,0.423499944,1,3.371447237,1,3.371447237,1,3.235227146,XLY,226408,,,,,12.05,0.048738033
2/17/2017,11472,1.2,-0.183673469,0.606060606,1,0.740740741,1,0.740740741,1,XLV,226416,,,,,12.05,0.048738033
2/17/2017,11392,54.09,0.085490625,0.804312268,1.507105085,0.804312268,1.335225936,1,1.335225936,XLV,226450,,,,,12.05,0.048738033
2/17/2017,11323,5.1,0.082802548,0.784615385,1.408839779,0.819935691,1.082802548,0.918918919,1.082802548,XLE,226473,,,,,12.05,0.048738033
2/17/2017,11201,19.879999,0.121896169,1,2.945185037,1,1.469327347,1,1.377685308,XLI,226482,,,,,12.05,0.048738033
2/17/2017,10974,3.8,0.082621083,0.831509847,1.210191083,0.974358974,1.210191083,1,1.124260355,XLY,226507,,,,,12.05,0.048738033
2/17/2017,10945,10.84,-0.125100888,0.866506795,1.171891892,0.866506795,1.056530214,0.866506795,1,XLY,226511,,,,,12.05,0.048738033
2/17/2017,10864,48.23,-0.125317358,0.731977549,1.714539698,0.874682642,1.009418188,0.874682642,1,XLV,226518,,,,,12.05,0.048738033
2/17/2017,10825,2.54,0.149321267,1,1.84057971,1,1.628205128,1,1.20952381,XLP,226526,,,,,12.05,0.048738033
2/17/2017,10618,20,-0.076638966,,,0.732869156,1.011633789,0.886132034,1.011633789,XLY,226550,,,,,12.05,0.048738033
2/17/2017,10585,28.549999,0.089278905,1,63.44444222,1,2.469723097,1,1.73030297,XLI,226557,,,,,12.05,0.048738033
2/17/2017,10439,2.8,0.098039216,1,2.857142857,1,1.365853659,1,1.166666667,XLE,226576,,,,,12.05,0.048738033
2/17/2017,10378,35,0.182432432,1,2.457865169,1,1.24777188,1,1.24777188,XLY,226580,,,,,12.05,0.048738033
2/17/2017,10097,119.059998,0.188579419,1,2.12228168,1,1.356190872,1,1.32775734,XLK,226621,,,,,12.05,0.048738033
2/17/2017,10055,7.97,-0.143931257,0.656507414,1.934466019,0.656507414,1,0.856068743,1,XLK,226624,,,,,12.05,0.048738033
2/21/2017,12750,2.95,-0.116766467,0.384615385,2.234848485,0.68287037,2.234848485,0.68287037,1.953642384,XLF,225959,-0.027118644,-0.083623693,0.000724219,0.0049,11.48,-0.007778738
2/21/2017,12741,17.379999,0.299342031,0.914736789,1737.9999,0.914736789,93.94594054,0.914736789,8.6899995,XLP,225969,0,0,0.000724219,0.001092841,11.48,-0.007778738
2/21/2017,12702,18.950001,0.159021468,1,2.956318409,1,1.55327877,1,1.457692385,XLV,225981,0.031662162,-0.002557494,0.000724219,-0.000270704,11.48,-0.007778738
