,dayreturn,yrHi,yrLo,qHi,qLo,mHi,mLo,price,Gap,VWkAvg,VixDelta,5DayFear,3MoFear,JSpread,Beta,MarketCapitalization,PriceToBook,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SectorBeat
526,0.13485243593826723,0.87410460243553,1.6681476760082021,1.0,1.408657956210219,1.0,1.1348524359382672,48.810001,-0.0016390288539432918,11.13,0.01483924154987637,0.0024079925190516605,-0.0606699185338333,3.43,1.2427,1494.6615,-177.0531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
527,0.08915198945436464,1.0,3.677894526315789,1.0,1.7575451710261567,1.0,1.5311129710780016,17.469998999999998,-0.00400681190651464,11.13,0.01483924154987637,0.0024079925190516605,-0.0606699185338333,3.43,1.0286,592.2608,113.6334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
528,0.15595071819425455,0.9199781480686908,1.4130434364548494,1.0,1.3455413079004255,1.0,1.1559507181942545,33.799999,-0.003550266377226774,11.13,0.01483924154987637,0.0024079925190516605,-0.0606699185338333,3.43,1.5487,3291.1152,9.8893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
529,0.09876543209876543,0.8090909090909091,2.099056603773585,0.9368421052631579,1.2361111111111112,1.0,1.2361111111111112,4.45,0.022471910112359383,11.299999999999999,-0.00690250215703192,0.005159552413176782,-0.06644218479780428,3.47,2.1053,361.8206,6.4909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
530,0.08651399491094125,0.7299141555995783,1.1447721179624664,0.90084388185654,1.1447721179624664,1.0,1.1447721179624664,4.27,0.014051522248243575,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,1.3041,136.4215,1.4183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
531,0.09479553903345717,0.853623188405797,1.2558635394456288,0.9816666666666666,1.2558635394456288,1.0,1.2309299895506791,11.78,-0.01273344651952446,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,1.4338,62.547,2.5956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532,0.08453241906474829,0.906766954887218,1.1674734269119071,1.0,1.1674734269119071,1.0,1.1409650965451796,24.120001000000002,-0.004975165631212142,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,1.3613,1221.6777,2.3561,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
533,0.09311169088416582,0.9704766330863195,1.2804675169987492,0.9704766330863195,1.190377651319193,1.0,1.1574447262296141,23.01,-0.009561016949152568,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,0.3994,198.2053,1.2569,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
534,0.086387434554974,0.43915343915343924,1.086387434554974,0.5123456790123457,1.086387434554974,0.8663883089770356,1.086387434554974,4.15,0.0,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,1.3395,131.4056,0.7973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
535,0.07574900645850735,0.7416212392829307,1.1864089659346033,0.9952928872754766,1.1864089659346033,1.0,1.0980958453548761,19.030001000000002,-0.06831323865931493,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,1.1994,310.9136,2.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
536,0.2563600782778863,0.2890589954551551,1.3264462809917357,0.9385964912280702,1.3264462809917357,1.0,1.3264462809917357,6.42,0.006230529595015577,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,2.5608,314.2975,4.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
537,0.0813318231441047,0.9653995614035087,1.467407333333333,1.0,1.33941845841785,1.0,1.1869381553661977,19.809998999999998,-0.012619889582023758,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,1.123,364.5836,2.3262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
538,0.09138381201044377,0.5979971387696709,1.1741573033707864,0.9351230425055929,1.1741573033707864,1.0,1.1741573033707864,4.18,0.004784688995215447,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,1.3776,99.8274,0.7479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
539,0.14436619718309873,0.9863429438543247,1.3513513513513515,1.0,1.1882998171846435,1.0,1.1524822695035462,6.5,0.004615384615384688,11.406666666666666,0.007738607050730817,0.003327174258212273,-0.06042453552442739,3.48,0.5363,108.2565,1.2493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
540,0.08080808080808066,0.5468483816013628,2.5078125,1.0,1.8771929824561404,1.0,1.6130653266331658,3.21,0.01869158878504673,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,1.8511,503.77099999999996,3.4843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
542,0.08374999999999999,1.0,3.1413043478260874,1.0,1.9483146067415729,1.0,1.3872,8.67,0.014994232987312728,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,0.22699999999999998,64.6869,2.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
543,0.09600000000000009,1.0,2.7263681592039806,1.0,2.7263681592039806,1.0,1.2314606741573033,10.96,-0.014598540145985384,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,1.2774,21593.2267,-465.5905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
544,0.08397600685518425,0.7620481927710843,1.1057692307692308,0.8587915818058385,1.1057692307692308,0.990602975724354,1.1057692307692308,12.65,0.0,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,0.9958,162.2422,0.7685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
545,0.07828765908214419,0.9755756803907886,2.7904190618762477,0.9755756803907886,1.4457083247156153,0.9755756803907886,1.0837209334775555,27.959999,0.0050071890202858516,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,0.2984,223.4753,1.8155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
546,0.10510948905109507,0.9142512077294687,1.2249190938511327,1.0,1.2131410256410255,1.0,1.1772939346811822,7.57,0.014531043593130732,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,1.4875,163.52700000000002,1.2241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
547,0.10801393728222997,0.8485657104736491,1.3032786885245902,1.0,1.2532019704433497,1.0,1.2242540904716073,12.72,0.012578616352201255,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,1.4858,362.431,4.5497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
548,0.10231023102310233,1.0,1.835164835164835,1.0,1.835164835164835,1.0,1.4092827004219408,3.34,0.10778443113772473,11.526666666666666,0.043516873889875685,-4.151168221877555e-05,-0.05131526926612551,3.53,1.4733,243.3853,6.7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
549,0.10248447204968936,0.696078431372549,1.4791666666666667,0.9833795013850415,1.4730290456431534,0.9833795013850415,1.1716171617161717,3.55,0.025352112676056526,11.555,-0.025064822817631893,-0.01058373298773263,-0.051914538991198245,3.5,0.9355,222.4154,3.8592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
550,0.08936026713724621,0.7381833805271183,1.487708407036505,1.0,1.487708407036505,1.0,1.3069802930967989,33.889998999999996,-0.003245795315603317,11.555,-0.025064822817631893,-0.01058373298773263,-0.051914538991198245,3.5,1.3766,1221.3653,8.9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
551,0.0996441281138789,0.7339667458432304,3.0594059405940595,0.8631284916201116,1.216535433070866,0.974763406940063,1.099644128113879,3.09,-0.01941747572815533,11.555,-0.025064822817631893,-0.01058373298773263,-0.051914538991198245,3.5,1.6184,4633.307,494.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
552,0.19461077844311392,1.0,2.1923076923076925,1.0,2.1923076923076925,1.0,1.6219512195121952,3.99,0.0,11.555,-0.025064822817631893,-0.01058373298773263,-0.051914538991198245,3.5,1.4735,290.7507,8.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
554,0.1347804173341851,0.5941588501165284,1.7631372156862744,1.0,1.7631372156862744,1.0,1.6402772345859173,44.959998999999996,-0.012677936225043096,11.555,-0.025064822817631893,-0.01058373298773263,-0.051914538991198245,3.5,1.9032,648.187,4.7197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
555,0.09539473684210531,0.8702090592334495,1.2302955665024633,0.903254972875226,1.1684210526315788,1.0,1.0953947368421053,9.99,-0.006006006006006093,11.555,-0.025064822817631893,-0.01058373298773263,-0.051914538991198245,3.5,1.092,292.6471,15.0461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
556,0.09534368070953447,1.0,3.6323529411764706,1.0,1.8927203065134102,1.0,1.5833333333333335,4.94,0.006072874493926905,11.336666666666666,0.0026905829596413078,-0.006400575804498487,-0.04016965739349432,3.46,1.0878,258.1888,2.9136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
557,0.11956337063876932,1.0,3.0490796579009123,1.0,1.495255785587961,1.0,1.1805225835921798,64.610001,0.010369880662902453,11.336666666666666,0.0026905829596413078,-0.006400575804498487,-0.04016965739349432,3.46,2.2265,1776.0643,3.7301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
558,0.09116022099447507,0.4174372743692087,1.2950819672131149,0.5628785179907375,1.2950819672131149,1.0,1.1817501869857892,15.8,0.0031645569620253333,11.336666666666666,0.0026905829596413078,-0.006400575804498487,-0.04016965739349432,3.46,0.5337,171.7227,1.8246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
560,0.08346972176759415,0.2980639485845992,1.3677685950413223,0.9678362573099416,1.3677685950413223,1.0,1.3677685950413223,6.62,0.04078549848942581,11.336666666666666,0.0026905829596413078,-0.006400575804498487,-0.04016965739349432,3.46,2.5543,336.8951,5.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
563,0.5687499999999999,0.8730434782608695,3.0609756097560976,1.0,1.6567656765676568,1.0,1.651315789473684,5.02,-0.09760956175298796,11.075000000000001,0.08042635658914721,0.011302107436250153,-0.019968730316396344,3.44,1.0595,152.9707,2.359,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
564,0.16731517509727634,0.800533689126084,2.9629629629629632,1.0,1.2793176972281448,1.0,1.2618296529968454,12.0,0.0,11.195,0.034421888790820976,0.017482340695008203,-0.035099371600608276,3.48,0.4387,223.0356,6.1612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
565,0.1131273210111925,1.0,1.3198293467726303,1.0,1.2384502728264823,1.0,1.1365380737773327,68.089996,-0.007930577643153303,11.195,0.034421888790820976,0.017482340695008203,-0.035099371600608276,3.48,0.9511,3856.3616,3.9086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
566,0.1166666666666667,0.8939292861907939,3.308641975308642,1.0,1.4285714285714284,1.0,1.391484942886812,13.4,-0.0007462686567164534,11.208333333333334,-0.02003338898163609,0.024078591605001476,-0.027045088515098903,3.51,0.3494,249.0564,6.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
567,0.13210594741944282,0.846822900382288,1.7031097667638486,0.9364146139460326,1.142438037809648,0.9892745977984758,1.1321059474194428,35.049999,-0.025107019261255914,11.208333333333334,-0.02003338898163609,0.024078591605001476,-0.027045088515098903,3.51,1.2252,812.3389999999999,2.372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
568,0.13103448275862073,0.8876860622462788,1.2125693160813307,0.9187675070028011,1.2125693160813307,1.0,1.2125693160813307,6.56,-0.024390243902438935,11.208333333333334,-0.02003338898163609,0.024078591605001476,-0.027045088515098903,3.51,0.9213,180.3976,1.4214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
569,0.14868421052631597,0.9700000000000001,2.7626582278481013,1.0,1.7926078028747434,1.0,1.2041379310344829,8.73,-0.05269186712485696,11.208333333333334,-0.02003338898163609,0.024078591605001476,-0.027045088515098903,3.51,0.6501,196.4948,11.109000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
570,0.11455847255369922,0.9346230820547031,1.4354508196721312,1.0,1.380295566502463,1.0,1.2690217391304348,14.01,0.001427551748750755,11.448333333333332,0.134763948497854,0.017808278161633218,-0.026955593484055962,3.62,1.4965,399.18699999999995,5.0111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
571,0.11731843575418988,1.0,2.830188679245283,1.0,1.6666666666666665,1.0,1.6528925619834711,6.0,0.008333333333333304,11.658333333333331,-0.00714853057982523,0.020141060524906496,-0.0236708132601976,3.61,2.1045,568.8480000000002,5.6306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
572,0.08677098150782347,0.9397293972939728,3.144032921810699,0.9397293972939728,3.0317460317460316,0.9397293972939728,1.1808346213292118,7.64,0.005235602094240788,11.658333333333331,-0.00714853057982523,0.020141060524906496,-0.0236708132601976,3.61,1.8365,747.0927,5.9305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
573,0.08490566037735836,0.6534090909090908,1.4241486068111453,0.9850107066381155,1.4241486068111453,0.9850107066381155,1.1111111111111112,4.6,-0.030434782608695587,11.908333333333331,-0.039735099337748325,0.0016500807191074385,-0.04247712521008906,3.57,2.0013,319.9559,3.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
574,0.07690350042139671,1.0,1.7489660928667061,1.0,1.2203145929971029,1.0,1.0861692402914125,84.58000200000001,0.012768999461598485,11.908333333333331,-0.039735099337748325,0.0016500807191074385,-0.04247712521008906,3.57,1.7944,10158.1895,2.4842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
575,0.10138539042821137,0.9937499717684666,1.2733891981575973,1.0,1.1483913705972215,1.0,1.108365054130705,34.98,0.0014293596340766435,11.908333333333331,-0.039735099337748325,0.0016500807191074385,-0.04247712521008906,3.57,1.4071,3372.2693,1.5346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
576,0.07619047619047614,1.0,1.6556776556776556,1.0,1.2383561643835617,1.0,1.20855614973262,4.52,0.0,11.908333333333331,-0.039735099337748325,0.0016500807191074385,-0.04247712521008906,3.57,1.2863,4304.0649,0.7711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
578,0.2282282282282282,0.4963592233009708,1.2701863354037266,1.0,1.2701863354037266,1.0,1.2584615384615385,4.09,-0.0024449877750610804,11.908333333333331,-0.039735099337748325,0.0016500807191074385,-0.04247712521008906,3.57,1.9468,797.9126,246.08900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
579,0.14083080040526852,1.0,2.917098445595855,1.0,1.4757536041939712,1.0,1.2455752212389382,11.26,-0.031083481349911124,11.850000000000001,-0.09615384615384615,-0.011930469268174204,-0.05132260482307438,3.63,1.4233,560.9161,2.9296,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
580,0.09744013212221292,0.5991884580703336,1.3303303303303302,0.8979729729729728,1.3303303303303302,0.9910514541387024,1.1456896551724138,13.29,-0.009029345372460473,11.850000000000001,-0.09615384615384615,-0.011930469268174204,-0.05132260482307438,3.63,1.2047,499.0255,1.6556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
581,0.10469123536843394,1.0,1.6092347963464488,1.0,1.2575258144329897,1.0,1.1186720836390316,60.990002000000004,0.0037710934982424504,11.850000000000001,-0.09615384615384615,-0.011930469268174204,-0.05132260482307438,3.63,1.0821,26309.4271,-3.2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
583,0.08568077263660157,0.9775945691654258,1.3131743149815835,1.0,1.3101983198244103,1.0,1.0928639672226836,46.250002,-0.006486464584369078,11.850000000000001,-0.09615384615384615,-0.011930469268174204,-0.05132260482307438,3.63,1.3181,5342.6233,1.4153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
584,0.10930947721554363,0.7433495552013946,1.281653788167112,0.9895262338915828,1.281653788167112,1.0,1.1670588235294117,39.68,0.0027722026209677786,11.850000000000001,-0.09615384615384615,-0.011930469268174204,-0.05132260482307438,3.63,1.2993,1783.8541,2.6401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
585,0.08896327759197353,0.801970532116775,1.0985155870445344,0.8823848302230445,1.0985155870445344,1.0,1.0985155870445344,16.280001000000002,-0.0030713143076589455,12.331666666666665,0.031818181818181746,-0.005826388436311891,-0.04916903454313337,3.74,1.1347,599.4595,1.3128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
586,0.07544581618655699,0.8858757062146893,1.1296829971181555,0.9961880559085133,1.1057827926657264,1.0,1.075445816186557,7.84,0.0063775510204080454,12.331666666666665,0.031818181818181746,-0.005826388436311891,-0.04916903454313337,3.74,1.1389,282.1773,1.1747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
587,0.0832454689146469,0.7901613758647194,1.3120611997447351,0.9767220891554436,1.1583098028169012,0.9767220891554436,1.083245468914647,20.559998999999998,-0.015077773106895509,12.331666666666665,0.031818181818181746,-0.005826388436311891,-0.04916903454313337,3.74,1.4563,1104.9561,4.743,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
588,0.1167964404894326,0.7652439024390244,1.5097744360902254,0.8715277777777778,1.2096385542168673,0.8730434782608695,1.1167964404894326,10.04,0.0019920318725101804,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,0.515,435.4661,7.8393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
589,0.15172413793103456,0.2010433386837881,1.210144927536232,0.3588825214899713,1.210144927536232,0.6574803149606299,1.210144927536232,5.01,0.021956087824351433,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,1.2192,248.3138,0.6164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
590,0.10240572171651485,0.8329648939563963,1.9343980642100358,0.8329648939563963,1.9169020962746126,0.8329648939563963,1.1128979689169007,33.91,-0.01209082866411082,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,0.5918,850.3611,5.1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
591,0.11490683229813659,0.4443069306930693,1.7177033492822966,0.6760828625235406,1.1966666666666665,0.701171875,1.1149068322981366,3.59,-0.0027855153203342198,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,0.8446,200.1381,2.4089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
592,0.08477119279819956,0.9216061185468452,1.5666305525460456,0.9216061185468452,1.4218289085545723,0.9216061185468452,1.0847711927981996,14.46,-0.006224066390041583,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,1.5093,2011.8713,14.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
593,0.07805586263839648,0.5777427033803054,1.7839154346060113,0.7806612079865343,1.0780558626383965,0.8462427034203197,1.0780558626383965,21.959999,-0.011384335673239376,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,2.4722,653.0551,7.0751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
594,0.08804448563484724,0.6020512820512821,1.097196261682243,0.8063186813186813,1.097196261682243,0.8860377358490567,1.0931098696461825,11.74,-0.0076660988074956915,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,1.641,1008.4926,13.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
595,0.11833785360848692,0.75030301010101,2.312577914855412,0.75030301010101,1.1657249791046773,0.75030301010101,1.118337853608487,37.139998999999996,-0.006461954939740222,12.243333333333334,-0.08253094910591463,-0.005712221448317956,-0.046715840302199774,3.78,2.0001,1278.5228,6.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
598,0.1578947368421051,0.6470588235294117,1.4253521126760562,0.8739205526770293,1.4253521126760562,1.0,1.2371638141809291,5.06,0.011857707509881577,12.365,0.06550580431177444,0.005535974301536073,-0.037618458436084135,3.8,1.3655,490.7199,3.1313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
599,0.10014727540500723,1.0,3.523584905660377,1.0,2.0749999999999997,1.0,1.9761904761904763,7.47,-0.00669344042838016,12.365,0.06550580431177444,0.005535974301536073,-0.037618458436084135,3.8,2.1133,708.2158,7.0101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
600,0.08183632734530932,0.2174959871589085,1.3091787439613527,0.3882521489971346,1.3091787439613527,0.7122207621550591,1.3091787439613527,5.42,-0.0073800738007380184,12.365,0.06550580431177444,0.005535974301536073,-0.037618458436084135,3.8,1.2171,268.6349,0.6669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
601,0.17113402061855676,1.0,2.3231083844580778,1.0,1.6345323741007194,1.0,1.3556085918854412,11.36,-0.03080985915492951,12.365,0.06550580431177444,0.005535974301536073,-0.037618458436084135,3.8,2.5665,486.6056,13.0971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
602,0.11679224973089353,1.0,1.3633377135348226,1.0,1.2077997671711291,1.0,1.1789772727272727,20.75,-0.0014458313253012944,12.365,0.06550580431177444,0.005535974301536073,-0.037618458436084135,3.8,1.6315,4972.1334,1.7158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
603,0.26392251815980616,0.8656716417910447,2.1133603238866394,0.9757009345794393,1.3350383631713554,1.0,1.2825552825552824,5.22,-0.019157088122605304,12.365,0.06550580431177444,0.005535974301536073,-0.037618458436084135,3.8,0.0185,10.8013,0.6879,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
604,0.15849356610435472,1.0,2.4404959504132235,1.0,1.5372203298917404,1.0,1.2454661427864253,29.530001000000002,-0.0003386725249350242,12.435,-0.06557377049180324,-0.003964720025890323,-0.04117062416067652,3.79,2.0731,525.2206,3.2566,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
605,0.2545353017400962,0.8283828218648778,1.367985378118987,1.0,1.2545353017400962,1.0,1.2545353017400962,67.769997,-0.023904309749342323,12.435,-0.06557377049180324,-0.003964720025890323,-0.04117062416067652,3.79,1.1829,6221.286,-15.3966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
606,0.1573033707865168,0.6525595705159547,1.225023786869648,0.9597465523667537,1.225023786869648,1.0,1.1811927147336108,25.75,0.003883495145631022,12.435,-0.06557377049180324,-0.003964720025890323,-0.04117062416067652,3.79,1.3711,709.9275,4.5173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
607,0.12398921832884091,0.9636049083538365,1.3705834018077239,1.0,1.1567267683772537,1.0,1.1511387163561075,16.68,0.0005995803357314866,12.435,-0.06557377049180324,-0.003964720025890323,-0.04117062416067652,3.79,1.3083,1431.2202,2.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
608,0.09743167152744925,0.7924639154411565,1.9808682855040471,0.9648745519713263,1.8350374914792094,0.9648745519713263,1.160845141835052,26.92,0.011144093610698125,12.435,-0.06557377049180324,-0.003964720025890323,-0.04117062416067652,3.79,-0.1672,789.8483,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
610,0.09090909090909083,0.5491525423728814,1.132867132867133,0.7623529411764707,1.132867132867133,1.0,1.132867132867133,3.24,-0.006172839506172867,12.435,-0.06557377049180324,-0.003964720025890323,-0.04117062416067652,3.79,1.8019999999999998,1605.5496,24.9386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
611,0.11838697443545665,1.0,1.6601746643499191,1.0,1.385256616665106,1.0,1.1343075608641253,659.77002,-0.0016066174088965601,12.435,-0.06557377049180324,-0.003964720025890323,-0.04117062416067652,3.79,1.0028,20465.4056,11.6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
612,0.21973929236499057,0.26284109149277685,1.5821256038647344,0.46919770773638964,1.5821256038647344,0.9109874826147426,1.5821256038647344,6.55,0.0015267175572519776,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,1.2159,324.6418,0.8059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
614,0.10731132075471694,0.9427710843373494,2.2902416680569093,1.0,1.6161790017211706,1.0,1.2023047375160052,9.39,-0.0010649627263045192,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,0.3782,325.5334,1.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
615,0.15294117647058836,0.261101243339254,2.6727272727272724,0.7548138639281129,1.1736526946107784,0.8949771689497716,1.1736526946107784,5.88,0.04931972789115657,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,1.6316,1098.7514,8.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
616,0.10687022900763354,0.6258992805755395,1.191780821917808,0.9138655462184874,1.191780821917808,0.9138655462184874,1.178861788617886,4.35,-0.011494252873563204,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,1.2572,573.4058,-22.2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
617,0.10813226094727435,0.26310205255459257,1.1376146788990826,0.7434052757793765,1.1376146788990826,0.8261159227181879,1.1376146788990826,12.4,0.003225806451612856,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,1.3382,164.4013,2.4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
618,0.1628347535073098,0.6034531612423685,1.1839713802266214,0.9932995146326137,1.1839713802266214,1.0,1.1628347535073098,42.990002000000004,-0.013258989846057778,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,1.1993,1579.1221,5.1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
619,0.17714708356643105,0.8538741851740175,1.3101461533677397,1.0,1.3101461533677397,1.0,1.213985149266682,461.630005,-0.010008004137426085,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,0.9131,16618.68,5.8881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
620,0.10905730129390023,0.12371134275693489,1.3590033975084939,0.823045267489712,1.3590033975084939,1.0,1.324503311258278,12.0,0.023333333333333206,12.361666666666666,-0.05718954248366026,0.010564210759905546,-0.030860673979786313,3.77,2.1349,3457.6427,8.9017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
