,stockid,price,dayreturn,yrHi,yrLo,qHi,qLo,mHi,mLo,sector,USID,Gap,DayDelta,MktDelta,SectorDelta,VixOpen,VixDelta,3MoMom,3MoFear,5DayMom,5DayFear,JSpread,5DayJunk,3MoJunk,VWkAvg
2017-02-14,11530,1.02,0.37837837799999996,0.333333333,2.170212766,0.9714285709999999,2.170212766,1.0,1.6062992130000002,XLV,226381,-0.06862745099999999,-0.052631579000000005,0.005852901999999999,0.013065672,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11497,0.73,0.140625,0.613445378,1.3518518519999998,1.0,1.3518518519999998,1.0,1.2372881359999999,XLV,226398,-0.01369863,0.166666667,0.005852901999999999,0.013065672,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11471,4.15,0.097883598,0.83,1.844444444,0.83,1.3606557380000002,0.83,1.1369863009999999,,226418,0.0,0.0,0.005852901999999999,,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11437,9.61,-0.07950191599999999,0.7800324679999999,2.20412844,0.7800324679999999,1.021253985,0.91873805,1.021253985,XLK,226432,-0.006243495999999999,0.005235602,0.005852901999999999,0.004063448,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11416,2.95,-0.07523511,,,0.690866511,1.0034013609999999,0.762273902,1.0034013609999999,XLY,226439,-0.006779661,0.037542662000000004,0.005852901999999999,0.006846100999999999,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11385,5.18,0.079166667,,,0.835483871,1.298245614,0.9980732179999999,1.298245614,XLV,226456,-0.007722008000000001,-0.019455253,0.005852901999999999,0.013065672,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11378,3.95,0.08219178099999999,0.675213675,2.46875,0.963414634,2.323529412,0.963414634,1.215384615,XLK,226458,0.164556962,-0.043478261,0.005852901999999999,0.004063448,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11213,37.43,0.096367929,1.0,1.752340742,1.0,1.277910506,1.0,1.187123337,XLF,226481,0.005343334,-0.0074409509999999995,0.005852901999999999,0.002862945,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,11094,4.47,0.128787879,0.680365297,1.25915493,0.923553719,1.25915493,0.9759825329999999,1.25915493,XLI,226501,0.0,-0.015659955,0.005852901999999999,0.005043589,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10942,26.690001000000002,0.09340438300000001,0.827340442,1.5792899999999999,1.0,1.46086486,1.0,1.211529723,XLF,226512,0.035593779,0.031114364,0.005852901999999999,0.002862945,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10828,2.04,0.152542373,0.9714285709999999,2.103092784,0.9714285709999999,1.533834586,1.0,1.324675325,XLI,226525,-0.019607843,-0.045,0.005852901999999999,0.005043589,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10539,7.09,0.09076923099999999,0.945333333,6.564814815,0.945333333,1.141706924,0.951677852,1.125396825,XLE,226563,-0.007052185999999999,-0.005681818000000001,0.005852901999999999,-0.000953145,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10498,3.13,-0.079411765,0.4890625,1.0944055940000001,0.810880829,1.0944055940000001,0.810880829,1.0,XLK,226567,0.006389776,0.028571429,0.005852901999999999,0.004063448,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10479,13.1,0.100840336,0.6812272490000001,1.9236417030000001,0.713896458,1.169642857,1.0,1.154185022,XLY,226571,0.007633588,-0.06818181799999999,0.005852901999999999,0.006846100999999999,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10300,0.83,0.07792207799999999,0.24340176,1.077922078,0.610294118,1.077922078,0.6974789920000001,1.077922078,XLE,226594,0.012048193,-0.05952381,0.005852901999999999,-0.000953145,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10263,8.0,0.081081081,0.943396226,2.305475504,0.943396226,1.161103048,1.0,1.161103048,XLY,226604,0.0,0.01125,0.005852901999999999,0.006846100999999999,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10260,88.949997,0.078573977,1.0,1.319732854,1.0,1.27035134,1.0,1.1348558359999998,XLV,226605,0.00044970199999999996,-0.003034015,0.005852901999999999,0.013065672,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10030,25.65,0.08686440699999999,1.0,1.4707567959999999,1.0,1.231397024,1.0,1.194690321,XLK,226626,-0.015984405,0.004754398,0.005852901999999999,0.004063448,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-14,10013,7.08,0.07762557099999999,0.09785763900000001,1.111459969,0.634408602,1.111459969,0.815668203,1.111459969,XLV,226627,-0.005649718000000001,0.090909091,0.005852901999999999,0.013065672,10.84,0.009310987,-0.0054007048377501254,-0.10928541117692336,-0.005191261833696559,-0.03176176530431618,3.8,-0.03307888040712481,-0.23076923076923084,
2017-02-15,12754,10.8,0.11917098400000001,0.8,1.469387755,0.8,1.358490566,1.0,1.358490566,XLV,225955,-0.00462963,-0.027906977000000003,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12750,3.37,-0.219907407,0.439374185,2.5530303030000003,0.780092593,2.5530303030000003,0.780092593,2.246666667,XLF,225958,0.0,-0.056379822,-0.001029912,-0.0012250310000000001,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12748,48.209998999999996,0.09642933599999999,0.758854081,1.5032740569999998,1.0,1.265354371,1.0,1.188023574,XLK,225962,0.003111429,0.0066170180000000006,-0.001029912,0.0009622589999999999,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12741,12.83,-0.144666667,0.6752631579999999,1283.0,0.6752631579999999,69.35135135,0.6752631579999999,69.35135135,XLP,225968,0.042556508,0.0,-0.001029912,0.002404698,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12732,61.5,0.161473066,1.0,3.236842105,1.0,1.418685187,1.0,1.204701297,XLK,225971,0.004065041,0.019433215,-0.001029912,0.0009622589999999999,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12613,1.09,0.079207921,0.383802817,1.379746835,0.622857143,1.379746835,0.9909090909999999,1.379746835,XLI,226005,0.0,-0.018348623999999997,-0.001029912,0.000304091,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12565,2.5,0.086956522,0.41597337799999995,1.136363636,0.602409639,1.136363636,0.892857143,1.136363636,XLV,226017,0.0,-0.02,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12474,10.76,-0.083475298,0.912637829,1.235361653,0.912637829,1.041626331,0.912637829,1.025738799,,226041,0.0037174720000000003,0.00462963,-0.001029912,,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12460,9.25,-0.10628019300000001,0.723221267,1.35431918,0.893719807,1.081871345,0.893719807,1.081871345,XLY,226051,-0.010810811000000002,0.016393443,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12432,22.549999,0.07688624299999999,,,1.0,1.74535596,1.0,1.604982135,XLV,226061,0.013303813999999999,-0.037199125,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12316,0.4898,0.422596573,,,0.494747475,1.6386751419999999,0.894611872,1.6386751419999999,XLV,226096,0.0,0.020824826,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12302,2.575,0.094812925,0.5287474329999999,1.094812925,0.6959459459999999,1.094812925,0.6959459459999999,1.094812925,XLV,226105,-0.035728155,0.0,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12293,6.44,0.344467641,,,0.22161046899999998,1.5862068969999998,0.276870163,1.5862068969999998,XLV,226110,0.013975155,-0.094946401,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12283,3.42,0.121311475,0.621818182,1.266666667,0.66407767,1.179310345,0.926829268,1.179310345,XLV,226115,-0.032163743,0.051359517,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12268,1.41,-0.096153846,0.742105263,2.460732984,0.742105263,1.46875,0.742105263,1.215517241,XLV,226117,0.014184397,0.027972028,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12245,0.25,-0.107142857,0.284090909,1.315789474,0.510204082,1.315789474,0.7142857140000001,1.315789474,XLK,226123,9.04,-0.09561753,-0.001029912,0.0009622589999999999,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12063,7.8,0.12230215800000001,0.557142857,1.6082474230000001,1.0,1.356521739,1.0,1.228346457,XLV,226181,0.025641026,0.0,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12049,12.51,-0.09216255400000001,,,0.690778537,1.031327288,0.9078374459999999,1.031327288,XLV,226185,-0.024780176,0.101639344,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12046,10.82,0.122406639,0.52883678,1.192943771,0.7446662079999999,1.192943771,0.9990766390000001,1.138947368,XLV,226187,0.027726432999999998,-0.034172662,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,12025,6.0,0.090909091,0.36036036,1.25,0.7228915659999999,1.153846154,1.0,1.153846154,XLV,226200,0.008333333,-0.049586777,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11948,4.64,0.227513228,0.7877758909999999,1.55704698,1.0,1.397590361,1.0,1.364705882,XLK,226218,-0.023706897,0.022075055,-0.001029912,0.0009622589999999999,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11914,1.36,-0.14465408800000001,0.332518337,8.0,0.332518337,8.0,0.35416666700000005,1.0,XLI,226235,-0.014705882,0.029850746,-0.001029912,0.000304091,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11911,31.120001000000002,0.10237339699999999,0.92646624,1.376991195,0.92646624,1.165106783,1.0,1.165106783,XLV,226240,-0.0032134,-0.081237911,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11910,4.93,0.083516484,0.636950904,1.484939759,1.0,1.307692308,1.0,1.214285714,XLV,226242,-0.034482759,-0.067226891,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11889,19.48,-0.148229158,0.380617429,1.0,0.532095041,1.0,0.7353718379999999,1.0,XLY,226248,0.007700154,0.031074938,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11879,36.93,0.08140549999999999,1.0,1.274767044,1.0,1.0814055,1.0,1.0814055,XLB,226250,-0.004603358,-0.009793145,-0.001029912,-0.000952362,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11869,5.05,0.12222222199999999,0.193042813,1.422535211,0.526041667,1.422535211,0.8015873020000001,1.422535211,XLF,226254,0.01980198,-0.029126213999999997,-0.001029912,-0.0012250310000000001,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11837,3.4,0.302681992,0.31221303899999997,2.361111111,1.0,2.361111111,1.0,1.489921122,XLV,226261,-0.044117647,-0.08,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11797,24.299999,0.288441024,0.578020895,1.95024069,1.0,1.7369548959999999,1.0,1.423550029,XLV,226278,0.0008230860000000001,0.017680921000000002,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11766,3.22,0.14184397199999998,0.49691358,1.3142857140000002,0.759433962,1.3142857140000002,1.0,1.3142857140000002,XLV,226287,0.031055901,-0.08734939800000001,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11758,0.17,-0.19047619,0.036876356,1.0,0.074889868,1.0,0.35416666700000005,1.0,XLV,226289,-0.058823529000000006,0.0625,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11726,15.9,-0.078794902,,,0.675159264,1.075778078,0.7152496629999999,1.075778078,XLV,226302,0.017610063000000002,0.14276885,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11712,3.19,0.09246575300000001,0.465693431,1.127208481,0.531666667,1.127208481,0.7686746990000001,1.127208481,XLV,226309,0.0031347959999999996,0.096875,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11536,1.12,-0.118110236,0.8,1.7777777780000001,0.8818897640000001,1.7777777780000001,0.8818897640000001,1.6,XLV,226373,-0.008928571,0.009009009,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11530,0.9,-0.117647059,0.294117647,1.914893617,0.857142857,1.914893617,0.882352941,1.417322835,XLV,226382,0.055555556,-0.042105263,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11526,9.35,-0.09661835699999999,0.8779342720000001,2.9127725860000004,0.8779342720000001,1.9684210530000001,0.8779342720000001,1.5583333330000002,XLY,226391,-0.032085561,0.027624309,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11497,0.84,0.150684932,0.705882353,1.5555555559999998,1.0,1.5555555559999998,1.0,1.423728814,XLV,226399,0.0,-0.05952381,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11495,0.934,-0.187826087,0.17457943899999998,1.0389321470000001,0.644137931,1.0,0.735433071,1.0,XLV,226400,0.001070664,-0.016042781000000002,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11484,12.49,0.314736842,1.0,1.6434210530000002,1.0,1.6434210530000002,1.0,1.577020202,XLY,226406,0.636509287,-0.11937382,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11465,13.0,0.135371179,0.8099688979999999,2.00617284,0.8099688979999999,1.181818182,0.921985816,1.181818182,XLV,226419,0.003846154,0.007662835,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11463,1.09,0.12371134,0.324404762,1.224719101,0.828897338,1.224719101,1.0,1.224719101,XLI,226420,-0.018348623999999997,-0.028037383,-0.001029912,0.000304091,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11450,0.71,0.109375,0.152360515,1.392156863,0.349753695,1.392156863,1.0,1.392156863,XLV,226426,0.014084507,-0.055555556,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11447,5.74,-0.090332805,0.537956888,1.0,0.613903743,1.0,0.763297872,1.0,XLY,226428,-0.043554007,0.052823315,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11407,4.85,0.07777777799999999,0.620204604,1.3778409090000001,0.708029197,1.077777778,0.8220338979999999,1.077777778,XLV,226440,0.020618557,0.0,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11405,1.3,0.083333333,0.23465704,1.3829787230000001,0.515873016,1.3829787230000001,0.955882353,1.3829787230000001,XLV,226442,-0.015384615,-0.0390625,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11378,4.4,0.113924051,0.7521367520000001,2.75,1.0,2.588235294,1.0,1.353846154,XLK,226459,0.06818181799999999,-0.063829787,-0.001029912,0.0009622589999999999,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11354,14.27,0.09097859300000001,,,0.8754601759999999,1.182270091,1.0,1.1658496729999999,XLI,226467,0.0,-0.019621583999999997,-0.001029912,0.000304091,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11188,16.35,0.10472973,1.0,2.319148936,1.0,2.194630872,1.0,1.6769230769999999,XLK,226484,-0.009174251,0.067901107,-0.001029912,0.0009622589999999999,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,11112,60.610001000000004,0.081355969,1.0,3.0244509969999998,1.0,1.599208385,1.0,1.226426618,XLK,226498,0.009404372,-0.003432478,-0.001029912,0.0009622589999999999,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,10930,3.23,-0.11019283699999999,0.69017094,1.137323944,0.889807163,1.137323944,0.889807163,1.031948882,XLF,226516,-0.009287926,-0.090625,-0.001029912,-0.0012250310000000001,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,10760,16.9,0.083333333,0.953186689,1.2678169540000002,1.0,1.190140845,1.0,1.126666667,XLY,226529,-0.00887574,0.035820896,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,10542,7.99,0.286634461,1.0,1.906921241,1.0,1.6645833330000002,1.0,1.598,XLF,226562,-0.001251564,-0.001253133,-0.001029912,-0.0012250310000000001,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,10488,20.15,0.080428954,0.7549643779999999,2.376179245,0.9572447009999999,1.361486486,1.0,1.138418015,XLY,226570,-0.004962829,0.032419053999999996,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,10230,6.9,-0.098039216,0.848708487,1.181506849,0.867924528,1.0,0.901960784,1.0,XLY,226608,-0.014492753999999998,0.007352941,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,10224,75.139999,0.10030748099999999,1.0,1.539438588,1.0,1.168584689,1.0,1.108096169,XLY,226609,0.0037263640000000002,-0.000662888,-0.001029912,-0.004037817,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-15,10013,7.68,0.084745763,0.10615065900000001,1.205651491,0.688172043,1.205651491,0.884792627,1.205651491,XLV,226628,0.0078125,-0.023255814,-0.001029912,-0.0016286920000000002,12.02,0.004177109,0.007767185312114178,-0.06462405235244872,-0.0012706597302148959,-0.04376758602127895,3.77,-0.05276381909547734,-0.222680412371134,
2017-02-16,12731,304.0,-0.085576811,0.672566372,30.24875622,0.672566372,7.4273149279999995,0.672566372,1.390159181,XLF,225974,0.052631579000000005,-0.015625,0.00347839,0.007825288,11.84,0.006802720999999999,0.0017399152058557021,-0.03597261193125323,-0.00403006910004311,-0.015495308979770472,3.83,-0.025445292620865145,-0.20867768595041314,
2017-02-16,12593,6.23,0.083478261,0.570512821,1.27402863,0.9042089990000001,1.27402863,1.0,1.223968566,XLV,226011,0.0048154090000000005,-0.030351437999999998,0.00347839,0.005185658,11.84,0.006802720999999999,0.0017399152058557021,-0.03597261193125323,-0.00403006910004311,-0.015495308979770472,3.83,-0.025445292620865145,-0.20867768595041314,
2017-02-16,12589,19.26,-0.17445349300000002,0.381688474,1.02501325,0.825546507,1.0,0.825546507,1.0,XLK,226012,0.003115265,-0.035196739,0.00347839,0.004619788,11.84,0.006802720999999999,0.0017399152058557021,-0.03597261193125323,-0.00403006910004311,-0.015495308979770472,3.83,-0.025445292620865145,-0.20867768595041314,
2017-02-16,12575,1.55,0.347826087,0.426997245,9.117647059,0.46969697,1.448598131,1.0,1.448598131,XLK,226013,0.032258065,-0.0875,0.00347839,0.004619788,11.84,0.006802720999999999,0.0017399152058557021,-0.03597261193125323,-0.00403006910004311,-0.015495308979770472,3.83,-0.025445292620865145,-0.20867768595041314,
2017-02-16,12561,83.349998,0.077012522,0.650156006,1.1639435390000001,1.0,1.1639435390000001,1.0,1.130782786,XLI,226019,-0.002039568,0.023683602,0.00347839,0.0042676120000000005,11.84,0.006802720999999999,0.0017399152058557021,-0.03597261193125323,-0.00403006910004311,-0.015495308979770472,3.83,-0.025445292620865145,-0.20867768595041314,
2017-02-16,12547,35.349998,0.07741532799999999,0.5504515329999999,1.336483806,1.0,1.2360139159999999,1.0,1.135925349,XLK,226021,0.0008487410000000001,0.0014131999999999999,0.00347839,0.004619788,11.84,0.006802720999999999,0.0017399152058557021,-0.03597261193125323,-0.00403006910004311,-0.015495308979770472,3.83,-0.025445292620865145,-0.20867768595041314,
