symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
SOHOB,Sotherly Hotels Inc.,25.06,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sohob,2659
SOHOM,Sotherly Hotels LP,25.7316,0,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/sohom,2660
SFBC,"Sound Financial Bancorp, Inc.",29.5,73708818,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sfbc,2661
SSB,South State Corporation,86.7,2099771694,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssb,2662
SFST,"Southern First Bancshares, Inc.",34.4,219563710.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sfst,2663
SMBC,"Southern Missouri Bancorp, Inc.",35.39,263191395.54,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/smbc,2664
SONA,"Southern National Bancorp of Virginia, Inc.",16.53,202718018.79,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sona,2665
SBSI,"Southside Bancshares, Inc.",34.76,991417455.16,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbsi,2666
OKSB,"Southwest Bancorp, Inc.",27.95,522213523.65,n/a,1993,Finance,Major Banks,http://www.nasdaq.com/symbol/oksb,2667
SP,SP Plus Corporation,28.2,630455725.2,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/sp,2668
SPAN,"Span-America Medical Systems, Inc.",20.457,56371820.625,n/a,1983,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/span,2669
SGRP,"SPAR Group, Inc.",1.02,21052279.8,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/sgrp,2670
SPKE,"Spark Energy, Inc.",26.55,443950541.55,n/a,2014,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/spke,2671
ONCE,"Spark Therapeutics, Inc.",64.93,1998094006.64,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/once,2672
SPAR,"Spartan Motors, Inc.",8.3,285547995.9,n/a,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/spar,2673
SPTN,SpartanNash Company,38.63,1447899644.49,n/a,n/a,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/sptn,2674
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,24.9486,12474300,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dwfi,2675
SPPI,"Spectrum Pharmaceuticals, Inc.",5.05,406817566.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sppi,2676
ANY,Sphere 3D Corp.,0.3242,22301609.7172,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/any,2677
SPEX,Spherix Incorporated,1.19,5736938.83,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/spex,2678
SPI,"SPI Energy Co., Ltd.",1.36,85402759.92,62796147,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spi,2679
SAVE,"Spirit Airlines, Inc.",54.94,3808577930.24,n/a,2011,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/save,2680
SPLK,Splunk Inc.,60.58,8218329567.76,n/a,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk,2681
SPOK,"Spok Holdings, Inc.",18.75,385094475,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/spok,2682
SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",6.85,289378928.15,n/a,2014,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spwh,2683
SBPH,"Spring Bank Pharmaceuticals, Inc.",7.72,59968813.32,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbph,2684
FUND,"Sprott Focus Trust, Inc.",7.42,178092042.66,n/a,n/a,Consumer Services,Miscellaneous,http://www.nasdaq.com/symbol/fund,2685
SFM,"Sprouts Farmers Market, Inc.",18.78,2672942601.36,n/a,2013,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/sfm,2686
SPSC,"SPS Commerce, Inc.",68.58,1168565618.16,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/spsc,2687
SSNC,"SS&C Technologies Holdings, Inc.",32.51,6593525663.08,n/a,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc,2688
STAA,STAAR Surgical Company,10.15,412182293.95,n/a,n/a,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/staa,2689
STAF,"Staffing 360 Solutions, Inc.",0.6977,6376834.9715,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/staf,2690
STMP,Stamps.com Inc.,123.75,2110234623.75,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/stmp,2691
STLY,"Stanley Furniture Company, Inc.",0.93,13700945.07,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/stly,2692
SPLS,"Staples, Inc.",9.03,5874433061.91,n/a,1989,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/spls,2693
SBLK,Star Bulk Carriers Corp.,9.11,510805507.27,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblk,2694
SBLKL,Star Bulk Carriers Corp.,22.89,0,n/a,n/a,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/sblkl,2695
SBUX,Starbucks Corporation,55.06,80134324000,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/sbux,2696
STFC,State Auto Financial Corporation,25.3,1056083681.4,n/a,1991,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/stfc,2697
STBZ,State Bank Financial Corporation.,26.44,975269303.64,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/stbz,2698
SNC,"State National Companies, Inc.",13.45,563883718,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/snc,2699
STDY,SteadyMed Ltd.,3,60419478,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stdy,2700
GASS,"StealthGas, Inc.",4.03,160690196.94,n/a,2005,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/gass,2701
STLD,"Steel Dynamics, Inc.",33.87,8258022043.32,n/a,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld,2702
SMRT,"Stein Mart, Inc.",3.46,162264429.64,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/smrt,2703
STLR,Stellar Acquisition III Inc.,10.01,90191871.77,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlr,2704
STLRU,Stellar Acquisition III Inc.,10.2,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlru,2705
STLRW,Stellar Acquisition III Inc.,0.33,0,n/a,2016,Finance,Business Services,http://www.nasdaq.com/symbol/stlrw,2706
SBOT,"Stellar Biotechnologies, Inc.",1.85,18752077.3,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbot,2707
STML,"Stemline Therapeutics, Inc.",6.55,125489694.6,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/stml,2708
SRCL,"Stericycle, Inc.",73.71,6271503384.51,n/a,1996,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srcl,2709
SRCLP,"Stericycle, Inc.",64.4,0,n/a,n/a,Basic Industries,Environmental Services,http://www.nasdaq.com/symbol/srclp,2710
STRL,Sterling Construction Company Inc,9.16,229027150.24,n/a,n/a,Basic Industries,Military/Government/Technical,http://www.nasdaq.com/symbol/strl,2711
SHOO,"Steven Madden, Ltd.",34.4,2085490746.4,n/a,1993,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/shoo,2712
SSFN,Stewardship Financial Corp,9.45,57817443.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ssfn,2713
SYBT,"Stock Yards Bancorp, Inc.",44.95,1014790345.95,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sybt,2714
BANX,StoneCastle Financial Corp,19.55,127544434.6,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/banx,2715
SGBK,Stonegate Bank,45.66,577511972.04,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sgbk,2716
SSKN,"Strata Skin Sciences, Inc.",0.54,5809214.16,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/sskn,2717
SSYS,"Stratasys, Ltd.",19.92,1047792000,n/a,1994,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ssys,2718
STRT,Strattec Security Corporation,29.85,107099441.85,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/strt,2719
STRS,"Stratus Properties, Inc.",30.95,250637433,n/a,n/a,Consumer Services,Homebuilding,http://www.nasdaq.com/symbol/strs,2720
STRA,"Strayer Education, Inc.",81.71,906487308.18,n/a,1996,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/stra,2721
STRM,"Streamline Health Solutions, Inc.",1.37,26967469.08,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/strm,2722
SBBP,Strongbridge Biopharma plc,2.35,83037311.1,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sbbp,2723
STB,Student Transportation Inc,5.56,511896400.88,n/a,n/a,Transportation,Other Transportation,http://www.nasdaq.com/symbol/stb,2724
SCMP,"Sucampo Pharmaceuticals, Inc.",11.45,524834291.2,n/a,2007,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/scmp,2725
SUMR,"Summer Infant, Inc.",1.98,36629970.3,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,http://www.nasdaq.com/symbol/sumr,2726
SMMF,"Summit Financial Group, Inc.",26.85,287414240.85,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/smmf,2727
SSBI,Summit State Bank,15.6956,75455827.9156,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ssbi,2728
SMMT,Summit Therapeutics plc,11,48171640,4379240,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/smmt,2729
SNBC,"Sun Bancorp, Inc.",24.95,471482395.5,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/snbc,2730
SNHY,Sun Hydraulics Corporation,38.87,1046839882.27,n/a,1997,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/snhy,2731
SNDE,Sundance Energy Australia Limited,12.01,566259.49,47149,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/snde,2732
SNSS,"Sunesis Pharmaceuticals, Inc.",4.1,85602547,n/a,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/snss,2733
STKL,"SunOpta, Inc.",6.8,583160812.4,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/stkl,2734
SPWR,SunPower Corporation,7,968926784,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/spwr,2735
RUN,Sunrun Inc.,5.66,587601525.84,n/a,2015,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/run,2736
SBCP,"Sunshine Bancorp, Inc.",18.14,145030370.26,n/a,2014,Finance,Savings Institutions,http://www.nasdaq.com/symbol/sbcp,2737
SSH,Sunshine Heart Inc,5.55,143628.45,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/ssh,2738
SUNW,"Sunworks, Inc.",2.17,45253008.57,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/sunw,2739
SMCI,"Super Micro Computer, Inc.",25.8,1237887818.4,n/a,2007,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/smci,2740
SPCB,"SuperCom, Ltd.",3.8,57077919,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/spcb,2741
SCON,Superconductor Technologies Inc.,1.12,4171918.24,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/scon,2742
SGC,"Superior Uniform Group, Inc.",16.97,244984893.44,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/sgc,2743
SUPN,"Supernus Pharmaceuticals, Inc.",26.75,1340743223.5,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/supn,2744
SPRT,"support.com, Inc.",2.28,42200969.16,n/a,2000,Technology,EDP Services,http://www.nasdaq.com/symbol/sprt,2745
SGRY,"Surgery Partners, Inc.",19.3,935929143.4,n/a,2015,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/sgry,2746
SCAI,"Surgical Care Affiliates, Inc.",56.47,2286997729.8,n/a,2013,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/scai,2747
SRDX,"Surmodics, Inc.",25.2,334283896.8,n/a,1998,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/srdx,2748
SBBX,Sussex Bancorp,21.8,103369496,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sbbx,2749
SIVB,SVB Financial Group,178.05,9274350481.05,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivb,2750
SIVBO,SVB Financial Group,26.75,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sivbo,2751
SYKE,"Sykes Enterprises, Incorporated",28.12,1206193846.16,n/a,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/syke,2752
SYMC,Symantec Corporation,28.41,17711340040.2,n/a,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc,2753
SYNC,"Synacor, Inc.",3.15,96249245.4,n/a,2012,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/sync,2754
SYNL,Synalloy Corporation,12.3,106574297.1,n/a,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/synl,2755
SYNA,Synaptics Incorporated,56.75,1980561153,n/a,2002,Technology,EDP Services,http://www.nasdaq.com/symbol/syna,2756
SNCR,"Synchronoss Technologies, Inc.",39.1,1772279522.2,n/a,2006,Technology,EDP Services,http://www.nasdaq.com/symbol/sncr,2757
SNDX,"Syndax Pharmaceuticals, Inc.",8.36,152096489.6,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sndx,2758
SGYP,"Synergy Pharmaceuticals, Inc.",6.42,1155302156.94,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/sgyp,2759
ELOS,Syneron Medical Ltd.,9.45,333344752.65,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/elos,2760
SNPS,"Synopsys, Inc.",64.9,9741568074.7,n/a,1992,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/snps,2761
SYNT,"Syntel, Inc.",21.3,1791349766.4,n/a,1997,Technology,EDP Services,http://www.nasdaq.com/symbol/synt,2762
SYMX,"Synthesis Energy Systems, Inc.",0.8477,73834670,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/symx,2763
SYUT,"Synutra International, Inc.",5.85,331638840,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/syut,2764
SYPR,"Sypris Solutions, Inc.",0.91,19330392.9,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sypr,2765
SYRS,"Syros Pharmaceuticals, Inc.",10.8,252509065.2,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/syrs,2766
SYRX,Sysorex Global,0.2572,7005989.112,n/a,2014,Technology,EDP Services,http://www.nasdaq.com/symbol/syrx,2767
TROW,"T. Rowe Price Group, Inc.",67.71,16482858654.21,n/a,1986,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/trow,2768
TTOO,"T2 Biosystems, Inc.",5.58,169806659.58,n/a,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ttoo,2769
TRHC,"Tabula Rasa HealthCare, Inc.",16.14,259873626.24,n/a,2016,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/trhc,2770
TCMD,"Tactile Systems Technology, Inc.",16.08,270366322.08,n/a,2016,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tcmd,2771
TAIT,Taitron Components Incorporated,1.19,6581707.93,n/a,1995,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tait,2772
TTWO,"Take-Two Interactive Software, Inc.",53.93,4668197895.81,n/a,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo,2773
TLND,Talend S.A.,22.76,183440160.36,8059761,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tlnd,2774
TNDM,"Tandem Diabetes Care, Inc.",2.425,74307519.3,n/a,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tndm,2775
TLF,"Tandy Leather Factory, Inc.",7.95,73668643.2,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/tlf,2776
TNGO,"Tangoe, Inc.",6.82,268918192.4,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tngo,2777
TANH,Tantech Holdings Ltd.,1.8299,42623860.7,n/a,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tanh,2778
TPIV,TapImmune Inc.,4.31,36113925.31,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tpiv,2779
TEDU,"Tarena International, Inc.",14.99,452587358.81,30192619,2014,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/tedu,2780
TASR,"TASER International, Inc.",26.27,1373444357.12,n/a,n/a,Capital Goods,Ordnance And Accessories,http://www.nasdaq.com/symbol/tasr,2781
TATT,TAT Technologies Ltd.,8.8999,78572268.7556,n/a,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/tatt,2782
TAYD,"Taylor Devices, Inc.",14.62,50155386.62,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tayd,2783
TCPC,TCP Capital Corp.,16.68,884736406.68,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/tcpc,2784
AMTD,TD Ameritrade Holding Corporation,42.17,22246474731.26,n/a,1997,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/amtd,2785
TEAR,TearLab Corporation,0.6003,32177274.597,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/tear,2786
TECD,Tech Data Corporation,87.05,3066000585.2,n/a,1986,Technology,Retail: Computer Software & Peripheral Equipment,http://www.nasdaq.com/symbol/tecd,2787
TCCO,Technical Communications Corporation,2.75,5059661.75,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/tcco,2788
TTGT,"TechTarget, Inc.",8.85,246177892.35,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ttgt,2789
TGLS,Tecnoglass Inc.,11.89,358440577.1,n/a,2012,Consumer Durables,Electronic Components,http://www.nasdaq.com/symbol/tgls,2790
TGEN,Tecogen Inc.,4.0899,81714705.0966,n/a,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tgen,2791
TNAV,"Telenav, Inc.",9,388254735,n/a,2010,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/tnav,2792
TTEC,"TeleTech Holdings, Inc.",29.95,1392075610.65,n/a,1996,Technology,Professional Services,http://www.nasdaq.com/symbol/ttec,2793
TLGT,"Teligent, Inc.",7.09,376657008.63,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tlgt,2794
TENX,"Tenax Therapeutics, Inc.",0.7094,19948281.1796,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/tenx,2795
GLBL,"TerraForm Global, Inc.",4.45,776746405.3,n/a,2015,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/glbl,2796
TERP,"TerraForm Power, Inc.",11.76,1641126498.48,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/terp,2797
TVIA,"TerraVia Holdings, Inc.",0.9091,82003554.5728,n/a,2011,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/tvia,2798
TBNK,Territorial Bancorp Inc.,32.26,314992091.94,n/a,2009,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tbnk,2799
TSRO,"TESARO, Inc.",164.18,8769248981.26,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro,2800
TESO,Tesco Corporation,8.85,410674851.3,n/a,n/a,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/teso,2801
TSLA,"Tesla, Inc. ",251.33,40486422719.67,n/a,2010,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/tsla,2802
TESS,TESSCO Technologies Incorporated,14.25,118732268.25,n/a,1994,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/tess,2803
TSRA,Tessera Holding Corporation ,45.75,2222711869.5,n/a,2003,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsra,2804
TTEK,"Tetra Tech, Inc.",41.8,2385141565.4,n/a,1991,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/ttek,2805
TTPH,"Tetraphase Pharmaceuticals, Inc.",4.11,151677145.65,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ttph,2806
TCBI,"Texas Capital Bancshares, Inc.",86.1,3961742460.9,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbi,2807
TCBIL,"Texas Capital Bancshares, Inc.",25.4872,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbil,2808
TCBIP,"Texas Capital Bancshares, Inc.",25.4858,152914800,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbip,2809
TCBIW,"Texas Capital Bancshares, Inc.",64.0304,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbiw,2810
TXN,Texas Instruments Incorporated,76.5,76460658192,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn,2811
TXRH,"Texas Roadhouse, Inc.",46.2,3258090019.8,n/a,2004,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/txrh,2812
TFSL,TFS Financial Corporation,17.19,4873673852.73,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/tfsl,2813
TGTX,"TG Therapeutics, Inc.",4.95,270918989.55,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx,2814
ABCO,The Advisory Board Company,47.05,1888930088.6,n/a,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco,2815
ANDE,"The Andersons, Inc.",37.2,1049040000,n/a,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande,2816
TBBK,"The Bancorp, Inc.",5.18,286553476.72,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk,2817
BONT,"The Bon-Ton Stores, Inc.",1.16,25044235.28,n/a,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont,2818
CG,The Carlyle Group L.P.,17,5552154168,n/a,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg,2819
CAKE,The Cheesecake Factory Incorporated,59.57,2825410223.02,n/a,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake,2820
CHEF,"The Chefs&#39; Warehouse, Inc.",16.85,442385258.3,n/a,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef,2821
TCFC,The Community Financial Corporation,29.52,137490226.56,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc,2822
DSGX,The Descartes Systems Group Inc.,21.6,1637683574.4,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx,2823
DXYN,"The Dixie Group, Inc.",3.483,56143354.716,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn,2824
ENSG,"The Ensign Group, Inc.",20.31,1029371669.07,n/a,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg,2825
XONE,The ExOne Company,9.75,157085038.5,n/a,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone,2826
FINL,"The Finish Line, Inc.",17.35,703717925.85,n/a,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl,2827
FBMS,"The First Bancshares, Inc.",28,151984476,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms,2828
FLIC,The First of Long Island Corporation,27.9,660834545.4,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/flic,2829
GT,The Goodyear Tire & Rubber Company,32.05,8366733330.1,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt,2830
HABT,"The Habit Restaurants, Inc.",14.2,369200837.8,n/a,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/habt,2831
HCKT,"The Hackett Group, Inc.",16.45,469706029.1,n/a,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt,2832
HAIN,"The Hain Celestial Group, Inc.",39.41,4076892970.85,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain,2833
FITS,The Health and Fitness ETF,24.891,2489124.891,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/fits,2834
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",6.78,41586208.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cuba,2835
INTG,The Intergroup Corporation,29.05,69189140.3,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg,2836
JYNT,The Joint Corp.,4.51,57368999.49,n/a,2014,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/jynt,2837
KEYW,The KEYW Holding Corporation,10.26,420291132.48,n/a,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw,2838
KHC,The Kraft Heinz Company,89.27,108665712450.13,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/khc,2839
OLD,The Long-Term Care ETF,24.09,2409024.09,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/old,2840
MDCO,The Medicines Company,45.96,3253691872.32,n/a,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco,2841
MIK,"The Michaels Companies, Inc.",19.83,4059451036.47,n/a,2014,Consumer Services,Recreational Products/Toys,http://www.nasdaq.com/symbol/mik,2842
MIDD,The Middleby Corporation,133,7652788878,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd,2843
NAVG,"The Navigators Group, Inc.",56.3,1639392381,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg,2844
SLIM,The Obesity ETF,22.63,2263022.63,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/slim,2845
STKS,"The ONE Group Hospitality, Inc.",1.65,41333536.2,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/stks,2846
